timestamp,photoresistor,bmp_temp,bmp_pressure,bmp_altitude,dht_temp,dht_humidity,ds18b20_temp,thermistor_temp
2024-07-20 18:29:38.701711,37.0,31.0,98416.0,245.05,31.0,58.0,30.19,30.6
2024-07-20 18:31:15.518907,34.0,31.2,98421.0,244.63,33.0,59.0,30.38,30.97
2024-07-20 18:31:45.547595,34.0,31.3,98415.0,245.39,33.0,59.0,30.38,30.97
2024-07-20 18:32:15.576323,35.0,31.2,98413.0,245.14,33.0,58.0,30.38,30.97
2024-07-20 18:32:45.604972,35.0,31.3,98415.0,244.8,33.0,58.0,30.5,30.97
2024-07-20 18:33:15.633665,35.0,31.3,98419.0,244.63,33.0,57.0,30.5,30.97
2024-07-20 18:33:45.662387,36.0,31.3,98421.0,245.05,33.0,58.0,30.56,30.97
2024-07-20 18:34:15.691057,37.0,31.5,98425.0,244.54,33.0,59.0,30.75,30.97
2024-07-20 19:40:11.901749,247.0,32.1,98449.0,240.71,35.0,57.0,31.94,31.35
2024-07-20 19:40:41.930378,247.0,32.1,98453.0,242.24,35.0,57.0,31.88,31.35
2024-07-20 19:41:11.959048,247.0,32.0,98464.0,240.88,35.0,57.0,31.81,31.35
2024-07-20 19:41:41.987668,248.0,32.1,98461.0,241.64,35.0,57.0,31.81,31.35
2024-07-20 19:42:12.016308,248.0,32.1,98458.0,240.96,35.0,58.0,31.69,31.35
2024-07-20 19:42:42.044975,248.0,32.1,98468.0,240.71,35.0,58.0,31.62,31.35
2024-07-20 19:43:12.073605,248.0,32.1,98467.0,240.62,35.0,58.0,31.56,31.35
2024-07-20 19:43:42.102253,249.0,32.0,98458.0,241.39,35.0,58.0,31.5,31.35
2024-07-20 19:44:12.109908,249.0,32.1,98461.0,240.37,35.0,58.0,31.5,31.35
2024-07-20 19:52:42.579182,251.0,32.1,98478.0,240.11,35.0,58.0,31.62,31.35
2024-07-20 19:53:12.607857,250.0,32.2,98473.0,240.19,35.0,58.0,31.56,31.35
2024-07-20 19:53:42.636498,251.0,32.1,98479.0,239.85,35.0,58.0,31.56,31.35
2024-07-20 19:54:12.665171,251.0,32.1,98479.0,240.11,35.0,58.0,31.56,31.35
2024-07-20 19:54:42.669920,250.0,32.2,98478.0,239.94,35.0,58.0,31.56,31.35
2024-07-20 19:55:12.698627,251.0,32.2,98477.0,239.0,35.0,58.0,31.5,31.35
2024-07-20 19:58:12.870523,252.0,31.9,98475.0,239.51,34.0,58.0,31.44,31.35
2024-07-20 19:58:42.899278,253.0,31.6,98471.0,240.11,35.0,52.0,31.38,31.35
2024-07-20 19:59:12.927962,252.0,31.5,98476.0,239.85,34.0,51.0,31.38,30.97
2024-07-20 20:00:12.969885,252.0,31.4,98481.0,239.77,34.0,50.0,31.38,30.97
2024-07-20 20:03:13.141832,254.0,32.5,98475.0,239.0,34.0,50.0,31.12,30.97
2024-07-20 20:03:43.170510,254.0,32.6,98491.0,238.66,34.0,51.0,31.12,30.97
2024-07-20 20:04:13.199144,254.0,32.6,98493.0,238.49,35.0,51.0,31.25,30.97
2024-07-20 20:04:43.227795,254.0,32.7,98496.0,238.24,35.0,51.0,31.25,30.97
2024-07-20 20:05:13.256466,254.0,32.7,98491.0,238.66,35.0,51.0,31.31,30.97
2024-07-20 20:05:43.285113,254.0,32.8,98494.0,237.89,35.0,51.0,31.38,30.97
2024-07-20 20:06:13.313767,254.0,32.7,98493.0,237.72,35.0,51.0,31.44,30.97
2024-07-20 20:06:43.342456,254.0,32.8,98494.0,237.81,35.0,50.0,31.44,30.97
2024-07-20 20:07:13.371114,254.0,32.7,98493.0,238.24,35.0,50.0,31.5,30.6
2024-07-20 20:07:43.399812,254.0,32.7,98494.0,238.58,35.0,51.0,31.44,30.6
2024-07-20 20:08:13.428422,254.0,32.7,98496.0,237.98,35.0,52.0,31.5,30.6
2024-07-20 20:08:43.457054,254.0,32.6,98497.0,238.15,35.0,52.0,31.5,30.6
2024-07-20 20:09:13.485736,254.0,32.6,98496.0,238.15,35.0,52.0,31.56,30.6
2024-07-20 20:09:43.514375,254.0,32.6,98493.0,237.98,35.0,52.0,31.62,30.97
2024-07-20 20:10:13.543032,253.0,32.6,98496.0,237.81,35.0,52.0,31.75,30.97
2024-07-20 20:10:43.571732,254.0,32.6,98502.0,238.15,35.0,53.0,31.75,30.6
2024-07-20 20:11:13.600386,254.0,32.6,98497.0,237.72,35.0,52.0,31.75,30.97
2024-07-20 20:11:43.629053,254.0,32.6,98493.0,237.72,35.0,52.0,31.75,30.6
2024-07-20 20:12:13.629870,254.0,32.6,98496.0,238.15,35.0,52.0,31.81,30.6
2024-07-20 20:12:43.658563,253.0,32.5,98501.0,238.07,35.0,52.0,32.12,30.97
2024-07-20 20:13:13.687199,254.0,32.5,98496.0,238.07,35.0,53.0,32.19,30.97
2024-07-20 20:13:43.715863,253.0,32.5,98501.0,237.81,35.0,53.0,32.12,30.97
2024-07-20 20:14:13.744469,254.0,32.5,98499.0,237.81,35.0,53.0,32.12,30.6
2024-07-20 20:14:43.773119,254.0,32.5,98492.0,238.24,35.0,52.0,32.06,30.6
2024-07-20 20:15:13.801797,254.0,32.5,98493.0,238.24,35.0,52.0,32.0,30.97
2024-07-20 20:15:43.830427,254.0,32.4,98498.0,238.83,35.0,52.0,32.19,30.6
2024-07-20 20:16:13.859059,253.0,32.4,98495.0,238.41,35.0,53.0,32.38,30.97
2024-07-20 20:16:43.887723,253.0,32.5,98489.0,238.32,35.0,53.0,32.31,30.97
2024-07-20 20:17:13.916344,254.0,32.5,98490.0,238.75,35.0,53.0,32.31,30.6
2024-07-20 20:17:43.944994,254.0,32.4,98498.0,238.41,35.0,53.0,32.38,30.6
2024-07-20 20:18:13.973665,254.0,32.3,98492.0,238.15,35.0,53.0,32.62,30.97
2024-07-20 20:18:44.002300,254.0,32.4,98492.0,238.66,35.0,54.0,32.62,30.97
2024-07-20 20:19:14.030966,254.0,32.4,98492.0,238.07,35.0,53.0,32.56,30.6
2024-07-20 20:19:44.059664,253.0,32.4,98494.0,238.41,35.0,53.0,32.62,30.97
2024-07-20 20:20:14.088290,254.0,32.4,98495.0,238.83,35.0,53.0,32.69,30.97
2024-07-20 20:20:44.116967,253.0,32.4,98498.0,238.58,35.0,53.0,32.56,30.6
2024-07-20 20:21:14.145588,254.0,32.3,98495.0,238.58,35.0,52.0,32.75,30.6
2024-07-20 20:21:44.174238,253.0,32.3,98501.0,237.81,35.0,53.0,32.88,30.97
2024-07-20 20:22:14.202909,254.0,32.3,98497.0,237.81,35.0,53.0,32.81,30.6
2024-07-20 20:22:44.231539,254.0,32.4,98491.0,237.89,35.0,53.0,32.62,30.6
2024-07-20 20:23:14.260193,254.0,32.3,98492.0,237.89,35.0,52.0,32.44,30.6
2024-07-20 20:24:14.317511,254.0,32.3,98498.0,238.07,35.0,50.0,32.44,30.6
2024-07-20 20:24:44.346157,254.0,32.5,98493.0,238.07,35.0,51.0,32.38,30.6
2024-07-20 20:25:14.372275,253.0,32.6,98499.0,237.81,36.0,51.0,32.31,30.6
2024-07-20 20:25:44.400892,253.0,32.6,98502.0,237.81,36.0,52.0,32.31,30.97
2024-07-20 20:26:14.429582,254.0,32.6,98502.0,237.21,36.0,52.0,32.31,30.6
2024-07-20 20:26:44.458251,253.0,32.6,98507.0,237.3,36.0,52.0,32.31,30.6
2024-07-20 20:27:14.486896,254.0,32.7,98503.0,237.72,36.0,52.0,32.38,30.97
2024-07-20 20:27:44.515593,254.0,32.7,98502.0,237.89,36.0,53.0,32.31,30.6
2024-07-20 20:28:14.544180,253.0,32.7,98506.0,236.96,36.0,52.0,32.38,30.97
2024-07-20 20:28:44.572844,253.0,32.7,98508.0,237.38,36.0,53.0,32.31,30.97
2024-07-20 20:29:14.601515,254.0,32.8,98500.0,237.64,36.0,52.0,32.31,30.97
2024-07-20 20:29:44.630167,253.0,32.8,98509.0,237.3,36.0,53.0,32.31,30.97
2024-07-20 20:30:14.658824,254.0,32.8,98498.0,237.81,36.0,53.0,32.31,30.97
2024-07-20 20:30:44.687508,253.0,32.8,98501.0,236.96,36.0,53.0,32.31,30.97
2024-07-20 20:31:14.716136,254.0,32.8,98504.0,237.38,36.0,53.0,32.31,30.97
2024-07-20 20:31:44.744792,253.0,32.9,98500.0,238.07,36.0,54.0,32.25,30.97
2024-07-20 20:32:14.769858,254.0,32.9,98500.0,237.64,36.0,54.0,32.19,30.97
2024-07-20 20:32:44.789870,253.0,32.9,98506.0,237.55,36.0,54.0,32.19,30.97
2024-07-20 20:33:14.809904,253.0,32.8,98503.0,236.96,36.0,54.0,32.19,30.97
2024-07-20 20:33:44.838586,253.0,32.8,98511.0,237.38,36.0,55.0,32.19,30.97
2024-07-20 20:34:14.867217,253.0,32.8,98517.0,236.96,36.0,54.0,32.19,30.97
2024-07-20 20:34:44.895864,254.0,32.9,98512.0,237.64,36.0,54.0,32.19,30.97
2024-07-20 20:35:14.924557,253.0,32.9,98512.0,237.13,36.0,55.0,32.25,30.97
2024-07-20 20:35:44.953167,253.0,33.0,98510.0,237.13,36.0,54.0,32.25,30.97
2024-07-20 20:36:14.981803,254.0,33.0,98509.0,236.87,36.0,55.0,32.19,30.97
2024-07-20 20:36:45.010477,254.0,32.9,98510.0,236.87,36.0,55.0,32.19,30.97
2024-07-20 20:37:15.039118,253.0,32.9,98515.0,236.36,36.0,55.0,32.19,30.97
2024-07-20 20:37:45.067763,254.0,32.9,98513.0,236.87,36.0,55.0,32.19,30.97
2024-07-20 20:38:15.096479,253.0,32.8,98515.0,236.11,36.0,55.0,32.19,30.97
2024-07-20 20:38:45.125141,254.0,32.9,98506.0,236.87,36.0,55.0,32.25,30.97
2024-07-20 20:39:15.153847,253.0,32.8,98512.0,236.7,36.0,56.0,32.25,30.97
2024-07-20 20:39:45.182476,253.0,32.8,98523.0,236.62,36.0,56.0,32.25,30.97
2024-07-20 20:40:15.211118,253.0,32.8,98514.0,236.36,36.0,56.0,32.31,30.97
2024-07-20 20:40:45.239882,253.0,32.9,98521.0,236.28,36.0,56.0,32.38,30.97
2024-07-20 20:41:15.268513,253.0,32.9,98521.0,236.36,36.0,56.0,32.31,30.97
2024-07-20 20:41:45.297167,254.0,32.8,98510.0,236.53,36.0,56.0,32.31,30.97
2024-07-20 20:42:15.325862,253.0,32.8,98518.0,236.36,36.0,56.0,32.31,30.97
2024-07-20 20:42:45.354490,254.0,32.8,98526.0,235.94,36.0,56.0,32.31,30.97
2024-07-20 20:43:15.383143,254.0,32.8,98521.0,235.34,36.0,57.0,32.31,30.97
2024-07-20 20:43:45.389937,253.0,32.9,98522.0,235.85,36.0,57.0,32.31,30.97
2024-07-20 20:44:15.418641,254.0,32.9,98519.0,236.11,36.0,56.0,32.31,30.97
2024-07-20 20:44:45.447290,253.0,32.9,98531.0,235.85,36.0,56.0,32.31,30.97
2024-07-20 20:45:15.475976,253.0,32.9,98530.0,235.0,36.0,57.0,32.31,30.97
2024-07-20 20:45:45.504583,253.0,32.9,98526.0,235.85,36.0,56.0,32.38,30.97
2024-07-20 20:46:15.533251,253.0,32.9,98518.0,235.85,36.0,56.0,32.44,30.97
2024-07-20 20:46:45.561930,253.0,32.9,98529.0,235.34,36.0,56.0,32.5,30.97
2024-07-20 20:47:15.590562,253.0,32.9,98525.0,236.02,36.0,56.0,32.44,30.97
2024-07-20 20:47:45.619203,253.0,33.0,98524.0,235.51,36.0,56.0,32.44,30.97
2024-07-20 20:48:15.647875,253.0,32.9,98534.0,236.11,36.0,57.0,32.44,30.97
2024-07-20 20:48:45.676507,253.0,32.9,98531.0,235.51,36.0,56.0,32.5,30.97
2024-07-20 20:49:15.705161,253.0,33.0,98530.0,235.51,36.0,57.0,32.44,30.97
2024-07-20 20:49:45.733855,253.0,33.1,98539.0,235.94,36.0,57.0,32.44,30.97
2024-07-20 20:50:15.762480,253.0,33.0,98530.0,234.91,36.0,57.0,32.44,30.97
2024-07-20 20:50:45.791143,253.0,33.0,98527.0,235.51,36.0,57.0,32.44,30.97
2024-07-20 20:51:15.819855,253.0,33.0,98530.0,234.91,36.0,57.0,32.44,30.97
2024-07-20 20:51:45.848474,253.0,33.1,98538.0,234.91,36.0,57.0,32.5,30.97
2024-07-20 20:52:15.877130,254.0,33.1,98530.0,235.68,36.0,57.0,32.44,30.97
2024-07-20 20:52:45.905767,253.0,33.1,98535.0,234.66,36.0,56.0,32.5,30.97
2024-07-20 20:53:15.934411,253.0,33.0,98547.0,234.57,36.0,56.0,32.44,30.97
2024-07-20 20:53:45.963074,253.0,32.9,98538.0,234.57,36.0,56.0,32.44,30.97
2024-07-20 20:54:15.991706,253.0,32.8,98546.0,234.4,36.0,56.0,32.62,30.97
2024-07-20 20:54:46.020383,253.0,32.7,98542.0,234.32,36.0,55.0,32.69,30.97
2024-07-20 20:55:16.049072,253.0,32.7,98539.0,234.06,36.0,55.0,32.75,30.97
2024-07-20 20:55:46.077686,253.0,32.7,98542.0,234.06,36.0,54.0,32.69,30.97
2024-07-20 20:56:16.106327,253.0,32.7,98540.0,233.98,36.0,54.0,32.56,30.97
2024-07-20 20:56:46.135023,253.0,32.5,98550.0,233.38,36.0,53.0,32.88,30.97
2024-07-20 20:57:16.163656,253.0,32.5,98542.0,233.04,36.0,54.0,32.81,30.6
2024-07-20 20:57:46.192302,253.0,32.5,98547.0,234.06,36.0,54.0,32.69,30.97
2024-07-20 20:58:16.221029,253.0,32.5,98547.0,233.38,36.0,53.0,32.62,30.6
2024-07-20 20:58:46.249677,253.0,32.5,98553.0,233.89,36.0,54.0,32.62,30.6
2024-07-20 20:59:16.269869,253.0,32.5,98548.0,234.15,36.0,54.0,32.69,30.6
2024-07-20 20:59:46.298564,253.0,32.6,98556.0,233.3,36.0,54.0,32.69,30.6
2024-07-20 21:00:16.327211,253.0,32.6,98554.0,233.81,36.0,54.0,32.62,30.6
2024-07-20 21:00:46.355888,253.0,32.7,98554.0,232.78,36.0,54.0,32.56,30.97
2024-07-20 21:01:16.384518,253.0,32.7,98551.0,233.3,36.0,54.0,32.56,30.97
2024-07-20 21:01:46.413177,253.0,32.7,98555.0,233.04,36.0,54.0,32.5,30.97
2024-07-20 21:02:16.441889,253.0,32.8,98551.0,233.47,36.0,54.0,32.38,30.97
2024-07-20 21:02:46.470526,253.0,32.8,98560.0,233.04,36.0,50.0,32.38,30.6
2024-07-20 21:03:16.499171,253.0,32.8,98560.0,233.04,36.0,50.0,32.31,30.6
2024-07-20 21:03:46.527855,253.0,32.7,98554.0,233.04,36.0,52.0,32.25,30.6
2024-07-20 21:04:16.556471,253.0,32.8,98561.0,232.7,36.0,52.0,32.25,30.6
2024-07-20 21:04:46.585137,253.0,32.7,98560.0,232.44,36.0,52.0,32.19,30.97
2024-07-20 21:05:16.613816,253.0,32.7,98566.0,232.78,36.0,53.0,32.25,30.6
2024-07-20 21:05:46.642455,253.0,32.8,98564.0,232.27,36.0,53.0,32.19,30.97
2024-07-20 21:06:16.671120,253.0,32.7,98572.0,232.27,36.0,53.0,32.25,30.97
2024-07-20 21:06:46.699855,253.0,32.7,98567.0,232.19,36.0,53.0,32.31,30.97
2024-07-20 21:07:16.728516,253.0,32.7,98571.0,232.1,36.0,53.0,32.38,30.97
2024-07-20 21:07:46.757177,253.0,32.7,98570.0,232.19,36.0,53.0,32.38,30.97
2024-07-20 21:08:16.785778,253.0,32.8,98564.0,232.44,36.0,53.0,32.38,30.97
2024-07-20 21:08:46.814444,253.0,32.8,98572.0,231.93,36.0,53.0,32.5,30.97
2024-07-20 21:09:16.843130,253.0,32.8,98560.0,232.44,36.0,53.0,32.44,30.97
2024-07-20 21:09:46.871775,253.0,32.8,98572.0,231.93,36.0,53.0,32.5,30.97
2024-07-20 21:10:16.900431,253.0,32.9,98570.0,231.76,36.0,53.0,32.5,30.97
2024-07-20 21:10:46.929140,253.0,32.9,98570.0,231.51,36.0,53.0,32.5,30.97
2024-07-20 21:11:16.957787,253.0,32.9,98567.0,232.19,36.0,54.0,32.5,30.97
2024-07-20 21:11:46.986453,253.0,32.9,98572.0,231.93,36.0,54.0,32.44,30.97
2024-07-20 21:12:17.015152,253.0,32.8,98567.0,231.68,36.0,53.0,32.44,30.97
2024-07-20 21:12:47.043789,253.0,32.8,98575.0,232.19,36.0,54.0,32.44,30.97
2024-07-20 21:13:17.072448,253.0,32.7,98566.0,232.53,36.0,53.0,32.56,30.97
2024-07-20 21:13:47.101173,253.0,32.8,98560.0,232.53,36.0,54.0,32.56,30.97
2024-07-20 21:14:17.129874,253.0,32.8,98563.0,232.44,36.0,54.0,32.5,30.97
2024-07-20 21:14:47.158546,253.0,32.9,98569.0,232.7,36.0,53.0,32.5,30.97
2024-07-20 21:15:17.187184,253.0,32.9,98569.0,232.27,36.0,54.0,32.44,30.97
2024-07-20 21:15:47.215834,253.0,32.8,98572.0,232.27,36.0,54.0,32.44,30.97
2024-07-20 21:16:17.244491,253.0,32.8,98563.0,231.76,36.0,54.0,32.44,30.97
2024-07-20 21:16:47.273123,253.0,32.9,98571.0,232.7,36.0,54.0,32.44,30.97
2024-07-20 21:17:17.301776,253.0,32.9,98573.0,232.19,36.0,54.0,32.44,30.97
2024-07-20 21:17:47.330467,253.0,33.0,98567.0,231.34,36.0,55.0,32.5,30.97
2024-07-20 21:18:17.359114,253.0,33.0,98573.0,231.68,36.0,55.0,32.5,30.97
2024-07-20 21:18:47.387789,253.0,33.0,98576.0,231.59,36.0,55.0,32.44,30.97
2024-07-20 21:19:17.389960,253.0,32.9,98584.0,230.91,36.0,55.0,32.44,30.97
2024-07-20 21:19:47.418668,253.0,32.9,98579.0,231.17,36.0,54.0,32.38,30.97
2024-07-20 21:20:17.447305,253.0,32.9,98585.0,231.68,36.0,54.0,32.5,30.97
2024-07-20 21:20:47.469928,253.0,32.9,98577.0,231.68,36.0,55.0,32.5,30.97
2024-07-20 21:21:17.498639,253.0,33.0,98580.0,230.66,36.0,55.0,32.5,30.97
2024-07-20 21:21:47.527271,253.0,33.0,98585.0,231.17,36.0,55.0,32.5,30.97
2024-07-20 21:22:17.555938,253.0,33.0,98577.0,231.08,36.0,55.0,32.5,30.97
2024-07-20 21:22:47.584558,253.0,33.0,98580.0,231.34,36.0,55.0,32.5,30.97
2024-07-20 21:23:17.613229,253.0,33.0,98571.0,231.59,36.0,55.0,32.5,30.97
2024-07-20 21:23:47.641907,253.0,33.1,98577.0,231.08,36.0,55.0,32.5,30.97
2024-07-20 21:24:17.670546,253.0,33.1,98580.0,230.91,36.0,55.0,32.5,30.97
2024-07-20 21:24:47.689880,253.0,33.0,98571.0,231.59,36.0,56.0,32.5,30.97
2024-07-20 21:25:17.718537,253.0,33.0,98570.0,231.85,36.0,56.0,32.5,30.97
2024-07-20 21:25:47.747173,253.0,33.0,98582.0,232.19,36.0,55.0,32.5,30.97
2024-07-20 21:26:17.775823,253.0,33.0,98576.0,231.08,36.0,55.0,32.5,30.97
2024-07-20 21:26:47.804494,253.0,33.0,98577.0,231.93,36.0,55.0,32.56,30.97
2024-07-20 21:27:17.833136,253.0,33.0,98576.0,232.19,36.0,55.0,32.5,30.97
2024-07-20 21:27:47.861780,253.0,32.9,98568.0,231.85,36.0,55.0,32.5,30.97
2024-07-20 21:28:17.890447,253.0,32.9,98573.0,231.85,36.0,54.0,32.5,30.97
2024-07-20 21:28:47.919062,253.0,32.9,98568.0,231.85,36.0,54.0,32.5,30.97
2024-07-20 21:29:17.947734,253.0,32.9,98574.0,231.68,36.0,54.0,32.5,30.97
2024-07-20 21:29:47.976431,253.0,32.9,98570.0,232.19,36.0,53.0,32.5,30.97
2024-07-20 21:30:18.005094,253.0,32.9,98571.0,232.36,36.0,53.0,32.5,30.97
2024-07-20 21:30:48.033757,253.0,32.9,98573.0,231.85,36.0,53.0,32.5,30.97
2024-07-20 21:31:18.062402,253.0,32.9,98576.0,231.93,36.0,54.0,32.56,30.97
2024-07-20 21:31:48.091070,253.0,32.9,98578.0,231.25,36.0,54.0,32.56,30.97
2024-07-20 21:32:18.119754,253.0,32.9,98572.0,232.02,36.0,54.0,32.5,30.97
2024-07-20 21:32:48.148382,253.0,32.9,98573.0,231.85,36.0,54.0,32.56,30.97
2024-07-20 21:33:18.177056,253.0,32.9,98565.0,232.36,36.0,54.0,32.5,30.97
2024-07-20 21:33:48.205724,253.0,32.9,98577.0,231.68,36.0,54.0,32.5,30.97
2024-07-20 21:34:18.234388,253.0,32.9,98576.0,231.17,36.0,53.0,32.5,30.97
2024-07-20 21:34:48.263041,253.0,32.9,98570.0,231.17,36.0,54.0,32.44,30.97
2024-07-20 21:35:18.291734,253.0,32.9,98573.0,232.19,36.0,54.0,32.5,30.97
2024-07-20 21:35:48.320380,253.0,32.9,98575.0,231.25,36.0,54.0,32.5,30.97
2024-07-20 21:36:18.349067,253.0,32.9,98576.0,231.34,36.0,54.0,32.5,30.97
2024-07-20 21:36:48.377779,253.0,32.9,98579.0,231.17,36.0,54.0,32.5,30.97
2024-07-20 21:37:18.406415,253.0,32.9,98581.0,231.17,36.0,54.0,32.56,30.97
2024-07-20 21:37:48.435072,253.0,32.9,98574.0,231.85,36.0,54.0,32.56,30.97
2024-07-20 21:38:18.463700,253.0,33.0,98577.0,231.34,36.0,54.0,32.56,30.97
2024-07-20 21:38:48.492345,253.0,33.0,98580.0,230.83,36.0,54.0,32.56,30.97
2024-07-20 21:39:18.521037,253.0,33.0,98579.0,230.91,36.0,54.0,32.56,30.97
2024-07-20 21:39:48.549664,253.0,33.0,98571.0,230.83,36.0,54.0,32.56,30.97
2024-07-20 21:40:18.578324,253.0,32.8,98572.0,231.17,36.0,54.0,32.62,30.97
2024-07-20 21:40:48.606988,253.0,32.9,98578.0,231.51,36.0,54.0,32.56,30.97
2024-07-20 21:41:18.635634,253.0,32.8,98578.0,231.42,36.0,54.0,32.56,30.97
2024-07-20 21:41:48.664315,253.0,32.8,98582.0,230.91,36.0,53.0,32.56,30.97
2024-07-20 21:42:18.692992,253.0,32.9,98581.0,231.25,36.0,53.0,32.56,30.97
2024-07-20 21:42:48.721624,253.0,32.9,98587.0,230.66,36.0,53.0,32.56,30.97
2024-07-20 21:43:18.750288,253.0,33.0,98583.0,230.91,36.0,53.0,32.56,30.97
2024-07-20 21:43:48.778958,253.0,33.0,98584.0,231.17,36.0,53.0,32.5,30.97
2024-07-20 21:44:18.807628,253.0,32.9,98587.0,230.74,36.0,53.0,32.44,30.97
2024-07-20 21:44:48.836300,253.0,32.9,98584.0,230.4,36.0,53.0,32.5,30.97
2024-07-20 21:45:18.864922,253.0,32.9,98584.0,229.98,36.0,53.0,32.44,30.97
2024-07-20 21:45:48.893570,253.0,32.9,98590.0,230.4,36.0,53.0,32.44,30.97
2024-07-20 21:46:18.922267,253.0,32.9,98590.0,230.66,36.0,53.0,32.44,30.97
2024-07-20 21:46:48.950889,253.0,33.0,98590.0,229.89,36.0,54.0,32.44,30.97
2024-07-20 21:47:18.979531,253.0,32.9,98584.0,230.15,36.0,54.0,32.44,30.97
2024-07-20 21:47:49.008204,253.0,32.9,98591.0,230.4,36.0,54.0,32.44,30.97
2024-07-20 21:48:19.034359,253.0,32.9,98593.0,229.98,36.0,54.0,32.5,30.97
2024-07-20 21:48:49.063023,253.0,32.9,98596.0,229.72,36.0,54.0,32.5,30.97
2024-07-20 21:49:19.091747,253.0,32.9,98597.0,229.38,36.0,54.0,32.5,30.97
2024-07-20 21:49:49.120388,253.0,33.0,98588.0,230.23,36.0,54.0,32.44,30.97
2024-07-20 21:50:19.149049,253.0,32.8,98597.0,229.98,36.0,54.0,32.5,30.97
2024-07-20 21:50:49.149869,253.0,32.9,98597.0,229.64,36.0,54.0,32.56,30.97
2024-07-20 21:51:19.178581,253.0,32.9,98593.0,229.72,36.0,54.0,32.56,30.97
2024-07-20 21:51:49.207239,253.0,32.8,98604.0,229.72,36.0,53.0,32.56,30.97
2024-07-20 21:52:19.235926,253.0,32.9,98597.0,229.12,36.0,53.0,32.56,30.97
2024-07-20 21:52:49.264527,253.0,32.8,98598.0,229.29,36.0,53.0,32.5,30.97
2024-07-20 21:53:19.293188,254.0,32.6,98597.0,229.12,36.0,53.0,32.38,30.97
2024-07-20 21:53:49.321869,254.0,32.3,98605.0,228.95,36.0,53.0,32.5,30.6
2024-07-20 21:54:19.350494,254.0,32.1,98609.0,228.87,36.0,53.0,32.5,30.6
2024-07-20 21:54:49.379144,254.0,32.0,98606.0,229.29,36.0,52.0,32.44,30.6
2024-07-20 21:55:19.407830,254.0,31.9,98603.0,228.44,36.0,53.0,32.75,30.6
2024-07-20 21:55:49.436460,254.0,31.7,98602.0,229.21,36.0,54.0,32.81,30.6
2024-07-20 21:56:19.465116,254.0,31.6,98606.0,229.38,36.0,54.0,33.0,30.6
2024-07-20 21:56:49.493788,254.0,31.6,98606.0,228.53,36.0,55.0,32.75,30.6
2024-07-20 21:57:19.499872,254.0,31.6,98604.0,228.61,36.0,53.0,32.62,30.6
2024-07-20 21:57:49.528503,254.0,31.5,98610.0,228.61,36.0,53.0,32.88,30.6
2024-07-20 21:58:19.557163,254.0,31.4,98609.0,228.61,36.0,54.0,33.0,30.6
2024-07-20 21:58:49.585794,254.0,31.5,98609.0,228.36,36.0,54.0,33.0,30.6
2024-07-20 21:59:19.614453,254.0,31.5,98609.0,228.36,36.0,54.0,32.81,30.6
2024-07-20 21:59:49.643133,254.0,31.5,98606.0,228.87,36.0,53.0,32.69,30.6
2024-07-20 22:00:19.671752,254.0,31.6,98610.0,228.02,36.0,53.0,32.69,30.6
2024-07-20 22:00:49.689880,254.0,31.5,98618.0,228.36,36.0,53.0,32.75,30.6
2024-07-20 22:01:19.718544,254.0,31.5,98604.0,228.78,36.0,54.0,32.69,30.6
2024-07-20 22:01:49.747161,254.0,31.5,98607.0,228.87,36.0,53.0,32.56,30.6
2024-07-20 22:02:19.775802,254.0,31.5,98607.0,228.53,36.0,53.0,32.56,30.6
2024-07-20 22:02:49.804480,254.0,31.5,98607.0,228.61,36.0,53.0,32.5,30.6
2024-07-20 22:03:19.833093,254.0,31.5,98604.0,229.12,36.0,53.0,32.44,30.6
2024-07-20 22:03:49.861742,254.0,31.5,98607.0,229.04,36.0,53.0,32.56,30.6
2024-07-20 22:04:19.890957,254.0,31.5,98606.0,228.87,36.0,54.0,32.56,30.6
2024-07-20 22:04:49.920162,254.0,31.5,98609.0,228.78,36.0,54.0,32.5,30.6
2024-07-20 22:05:19.949350,254.0,31.5,98607.0,228.53,36.0,54.0,32.5,30.6
2024-07-20 22:05:49.978042,254.0,31.5,98616.0,228.02,36.0,54.0,32.44,30.6
2024-07-20 22:06:20.006675,254.0,31.5,98606.0,228.78,36.0,54.0,32.44,30.6
2024-07-20 22:06:50.035336,254.0,31.5,98610.0,229.12,36.0,54.0,32.44,30.6
2024-07-20 22:07:20.063949,254.0,31.5,98605.0,228.87,36.0,54.0,32.44,30.6
2024-07-20 22:07:50.092611,254.0,31.4,98612.0,228.36,36.0,54.0,32.38,30.6
2024-07-20 22:08:20.121281,254.0,31.5,98610.0,228.1,36.0,54.0,32.44,30.6
2024-07-20 22:08:50.149892,254.0,31.5,98607.0,228.53,36.0,54.0,32.44,30.6
2024-07-20 22:09:20.178599,254.0,31.4,98608.0,227.85,36.0,54.0,32.88,30.6
2024-07-20 22:09:50.207288,254.0,31.4,98611.0,228.61,36.0,55.0,33.19,30.6
2024-07-20 22:10:20.235912,254.0,31.4,98611.0,228.95,36.0,55.0,33.25,30.6
2024-07-20 22:10:50.264560,254.0,31.5,98609.0,228.44,36.0,55.0,33.12,30.6
2024-07-20 22:11:20.269920,254.0,31.5,98604.0,229.12,36.0,55.0,33.0,30.6
2024-07-20 22:11:50.278706,254.0,31.6,98601.0,229.12,36.0,55.0,32.94,30.6
